id,price_doc
30898,6774388.5
30899,6970585.5
30900,3424326.25
30901,6734810.5
30902,2034311.875
30903,7058418.0
30904,7989163.5
30905,5772236.5
30906,6120103.0
30907,13555025.0
30908,4194944.0
30909,13128788.0
30910,7183732.5
30911,4150474.75
30912,6602249.0
30913,20336824.0
30914,6103084.0
30915,7768808.0
30916,5738081.0
30917,8450899.0
30918,6842154.0
30919,4952364.5
30920,4978736.5
30921,3955564.0
30922,5812174.0
30923,3561422.0
30924,5267026.0
30925,14901573.0
30926,6885152.5
30927,7958631.5
30928,5064650.0
30929,5237473.0
30930,10584629.0
30931,11181921.0
30932,5201663.0
30933,4691640.5
30934,13894271.0
30935,6732479.5
30936,7289202.5
30937,8945801.0
30938,3765333.25
30939,9249685.0
30940,6583286.5
30941,6654780.0
30942,3705967.5
30943,6743705.5
30944,5138219.0
30945,3769943.25
30946,13885979.0
30947,6978860.0
30948,8664649.0
30949,6198957.0
30950,6397209.5
30951,16118989.0
30952,7719076.0
30953,10067343.0
30954,4863910.0
30955,6427768.0
30956,7371693.5
30957,5996592.0
30958,28498592.0
30959,8276922.5
30960,7740904.5
30961,9031695.0
30962,11256002.0
30963,3788728.5
30964,4566036.0
30965,6880682.0
30966,12288951.0
30967,11500118.0
30968,3490553.25
30969,3656868.5
30970,6398423.5
30971,10411133.0
30972,3839846.75
30973,5338726.0
30974,5120799.0
30975,7891404.5
30976,5210441.0
30977,7102911.0
30978,7965632.5
30979,3543179.0
30980,7075199.5
30981,5835912.5
30982,6631023.0
30983,4040726.5
30984,5797199.5
30985,3674421.25
30986,9844586.0
30987,8458365.0
30988,6352815.5
30989,7460381.5
30990,13350806.0
30991,9016927.0
30992,2753831.0
30993,7608373.0
30994,5158457.5
30995,6801064.5
30996,5768345.5
30997,7251456.5
30998,6374074.0
30999,7418791.0
31000,8108739.5
31001,6479949.0
31002,9918222.0
31003,10038887.0
31004,4242652.5
31005,2687100.25
31006,7776161.0
31007,4720161.0
31008,5762193.0
31009,7037796.5
31010,6629056.5
31011,4168078.5
31012,5930489.5
31013,7341918.0
31014,15410682.0
31015,8045959.0
31016,4116373.25
31017,9702521.0
31018,5533388.5
31019,4514325.5
31020,7127849.0
31021,12246272.0
31022,20882052.0
31023,9943813.0
31024,4981909.5
31025,6296834.5
31026,6336327.5
31027,4447279.5
31028,3589875.0
31029,8583915.0
31030,7135575.0
31031,9348121.0
31032,9836365.0
31033,8724632.0
31034,7371623.5
31035,9815375.0
31036,7066338.5
31037,25702418.0
31038,4339848.5
31039,10589415.0
31040,5961825.5
31041,4306276.5
31042,3266867.0
31043,6523557.0
31044,8877107.0
31045,7687215.5
31046,13562111.0
31047,8119480.0
31048,5945348.5
31049,4525386.0
31050,8019958.0
31051,6343038.5
31052,3941556.0
31053,15902478.0
31054,6288721.0
31055,5598844.0
31056,12471384.0
31057,5767399.5
31058,7449731.0
31059,2908386.75
31060,6959028.0
31061,6589542.5
31062,6464296.0
31063,3752399.5
31064,5094194.5
31065,10181585.0
31066,4397865.5
31067,8402760.0
31068,4188216.5
31069,4576953.0
31070,4957846.0
31071,3464288.25
31072,8358179.5
31073,1855184.25
31074,7354714.0
31075,6632927.0
31076,6823738.5
31077,5658173.0
31078,4306741.0
31079,5229358.0
31080,6776772.5
31081,2930669.25
31082,10945332.0
31083,5023986.0
31084,9698950.0
31085,12259780.0
31086,3818560.5
31087,4926005.5
31088,8188189.5
31089,6642960.5
31090,32858034.0
31091,3327325.0
31092,6835397.0
31093,6306558.5
31094,6150423.0
31095,5230470.0
31096,20386340.0
31097,10556805.0
31098,10287759.0
31099,21588688.0
31100,4998737.5
31101,4045187.5
31102,6076218.5
31103,11048633.0
31104,5568900.5
31105,9315175.0
31106,4502871.0
31107,9440110.0
31108,6888922.5
31109,5619353.0
31110,9475738.0
31111,11069748.0
31112,5986484.0
31113,3542621.5
31114,4800632.5
31115,5647111.5
31116,5995139.5
31117,6241888.5
31118,3986093.75
31119,3321025.75
31120,5622065.0
31121,6585164.0
31122,5813277.0
31123,5109808.5
31124,5456695.0
31125,12607880.0
31126,19556502.0
31127,5672052.5
31128,6203085.0
31129,5658427.0
31130,12254684.0
31131,7599033.5
31132,9524299.0
31133,10728390.0
31134,6271956.5
31135,10373214.0
31136,10080043.0
31137,4230443.0
31138,7172383.0
31139,3987550.0
31140,7189188.0
31141,7781138.5
31142,9812193.0
31143,5062574.0
31144,3975486.75
31145,5941698.5
31146,5631434.5
31147,13258663.0
31148,6378203.0
31149,2079103.25
31150,8366848.5
31151,5211629.0
31152,8089460.5
31153,5445373.0
31154,16330348.0
31155,6556520.0
31156,8990943.0
31157,4249257.0
31158,9278983.0
31159,6252887.0
31160,5414107.0
31161,3568054.75
31162,4640139.5
31163,5884512.0
31164,6167103.5
31165,6339229.0
31166,5724215.0
31167,7392772.0
31168,11431906.0
31169,7370723.5
31170,5688624.0
31171,11671263.0
31172,5460672.5
31173,10690234.0
31174,10262105.0
31175,16860720.0
31176,5094544.0
31177,8237965.5
31178,4223006.0
31179,4924511.5
31180,4240399.5
31181,9434800.0
31182,7103372.0
31183,8105477.0
31184,5060136.0
31185,4235982.0
31186,8566807.0
31187,3598921.25
31188,5103243.5
31189,5007650.5
31190,7491881.0
31191,13402012.0
31192,3980335.0
31193,5451857.5
31194,10945332.0
31195,7391447.0
31196,5046473.5
31197,14791475.0
31198,5775072.0
31199,6743172.0
31200,10544530.0
31201,3967427.0
31202,3760492.25
31203,6395794.0
31204,3675321.75
31205,8602904.0
31206,5932956.0
31207,4281461.5
31208,4825161.0
31209,4143743.5
31210,5814707.5
31211,7797578.0
31212,4937053.0
31213,10535564.0
31214,6895548.0
31215,5061536.0
31216,5790558.0
31217,6929921.0
31218,8362852.0
31219,3551846.75
31220,7290697.0
31221,3869775.0
31222,6896258.0
31223,9735722.0
31224,7196274.0
31225,11455501.0
31226,6249882.5
31227,9515638.0
31228,10094820.0
31229,4799104.0
31230,5621904.5
31231,4083447.5
31232,6956135.0
31233,6598447.0
31234,6454366.0
31235,5523097.0
31236,6561524.0
31237,10936818.0
31238,6781828.5
31239,12420488.0
31240,6790500.5
31241,6442214.5
31242,7060087.5
31243,3781065.5
31244,7037199.0
31245,8038435.0
31246,11499591.0
31247,5726459.0
31248,7168252.5
31249,9820768.0
31250,5868500.5
31251,6921744.0
31252,6372822.0
31253,8861966.0
31254,5611127.5
31255,11963546.0
31256,6674438.5
31257,5110924.5
31258,8780666.0
31259,10198825.0
31260,7835476.0
31261,22129038.0
31262,5768043.0
31263,6005783.5
31264,3885135.75
31265,12196621.0
31266,7898949.0
31267,3941999.5
31268,4231399.5
31269,8174535.5
31270,4219676.5
31271,5345532.5
31272,16255640.0
31273,7902716.5
31274,5780913.0
31275,6412369.5
31276,5438289.0
31277,5072568.0
31278,13994541.0
31279,14422536.0
31280,7838637.5
31281,6841397.0
31282,12177072.0
31283,6491292.5
31284,3984094.75
31285,5434032.5
31286,7562098.5
31287,9839462.0
31288,4413563.0
31289,9374922.0
31290,5979363.0
31291,6524353.5
31292,3801686.0
31293,7022557.0
31294,3865927.5
31295,18757258.0
31296,9789854.0
31297,8044793.0
31298,3699029.0
31299,9814720.0
31300,7082882.0
31301,6143939.5
31302,5244325.5
31303,8553304.0
31304,6875382.0
31305,8683485.0
31306,3217464.5
31307,6260901.0
31308,8111384.5
31309,8614734.0
31310,60358108.0
31311,5384170.5
31312,5773651.0
31313,12453556.0
31314,6636286.5
31315,9825265.0
31316,11874883.0
31317,18191986.0
31318,8600066.0
31319,6821012.5
31320,6117156.5
31321,6752619.0
31322,7032234.5
31323,7789179.5
31324,6913069.0
31325,6209033.0
31326,5341919.0
31327,7910121.0
31328,14362691.0
31329,5550909.5
31330,11369498.0
31331,8481968.0
31332,5802902.5
31333,5251262.0
31334,4175781.25
31335,9365753.0
31336,8198808.5
31337,7464723.0
31338,4013072.25
31339,4845802.0
31340,6420985.5
31341,9814720.0
31342,5272921.0
31343,3528921.25
31344,4048155.25
31345,5013471.0
31346,3769634.0
31347,8441337.0
31348,11581563.0
31349,11363081.0
31350,3525352.25
31351,5563035.0
31352,9862384.0
31353,5024470.0
31354,7556136.5
31355,9271146.0
31356,4261915.5
31357,5146340.0
31358,2504977.75
31359,6494797.5
31360,9760135.0
31361,4845760.5
31362,9961752.0
31363,5501019.0
31364,3769900.0
31365,3804994.0
31366,6666302.5
31367,9681650.0
31368,6401756.0
31369,4335968.0
31370,9701411.0
31371,8516140.0
31372,6871809.5
31373,5331379.0
31374,6513803.0
31375,5736117.0
31376,6741448.5
31377,9076388.0
31378,5692015.5
31379,34758592.0
31380,4373119.0
31381,8136875.0
31382,5461068.5
31383,7677200.0
31384,24648850.0
31385,12674353.0
31386,8954814.0
31387,11844820.0
31388,5074847.0
31389,4380582.0
31390,7480244.0
31391,5436640.0
31392,10415204.0
31393,8533880.0
31394,5401070.0
31395,4393627.5
31396,9384780.0
31397,7090465.0
31398,2318277.25
31399,11599581.0
31400,4264359.0
31401,11659826.0
31402,9504193.0
31403,5143578.0
31404,4700476.5
31405,4160691.5
31406,6159210.0
31407,3468241.75
31408,6320334.5
31409,4159850.5
31410,11626449.0
31411,7967152.0
31412,10612020.0
31413,7554357.0
31414,4385560.5
31415,14885920.0
31416,6495045.0
31417,4778333.5
31418,7405968.0
31419,9968918.0
31420,9591514.0
31421,6536884.5
31422,6535681.5
31423,7171733.0
31424,18728480.0
31425,6112304.5
31426,4645918.0
31427,7008908.0
31428,7527611.5
31429,12738432.0
31430,4866666.0
31431,5645232.0
31432,5203896.0
31433,6371783.0
31434,3962197.5
31435,11360675.0
31436,9502833.0
31437,12482212.0
31438,8648179.0
31439,11476737.0
31440,7002367.0
31441,6660221.0
31442,7669955.5
31443,11741015.0
31444,6671161.5
31445,9892509.0
31446,13146780.0
31447,6127981.5
31448,7898723.0
31449,8227342.5
31450,6449745.0
31451,7691666.5
31452,11391117.0
31453,3118711.25
31454,5499057.5
31455,7675546.0
31456,5085282.5
31457,5494156.0
31458,16869598.0
31459,8679196.0
31460,5179319.0
31461,4685202.0
31462,3742589.25
31463,5658794.0
31464,8120580.0
31465,5251117.0
31466,51344792.0
31467,3521202.75
31468,13338512.0
31469,5031749.0
31470,5696294.5
31471,12314644.0
31472,2516871.75
31473,7513188.5
31474,4236778.0
31475,7431140.5
31476,20152754.0
31477,7204974.5
31478,5160061.5
31479,5864181.5
31480,9762127.0
31481,8495698.0
31482,10134929.0
31483,9289750.0
31484,7160969.0
31485,3197160.5
31486,2929344.75
31487,4881545.0
31488,14118055.0
31489,7707498.0
31490,4909571.5
31491,6163981.5
31492,7970671.0
31493,8795635.0
31494,5322428.0
31495,5531584.0
31496,8532456.0
31497,4559831.0
31498,6183340.0
31499,11281429.0
31500,10405415.0
31501,9544212.0
31502,9550877.0
31503,5520080.0
31504,9759427.0
31505,19612796.0
31506,7385056.0
31507,6663626.5
31508,6454483.0
31509,5508857.0
31510,5548157.5
31511,5099701.5
31512,5944356.5
31513,23728678.0
31514,24628736.0
31515,2214946.5
31516,16545709.0
31517,5747260.0
31518,8012199.0
31519,6174042.0
31520,6339531.0
31521,4873665.5
31522,4395513.5
31523,6967176.0
31524,8769871.0
31525,11608079.0
31526,5690387.5
31527,6862601.5
31528,4646450.0
31529,5869306.5
31530,6404809.5
31531,8907815.0
31532,5764958.0
31533,13957141.0
31534,7875218.0
31535,10347466.0
31536,7544565.5
31537,4240719.0
31538,4981781.0
31539,3771068.75
31540,9682001.0
31541,2857415.0
31542,5724040.0
31543,3815779.25
31544,4999214.5
31545,7767311.5
31546,12567904.0
31547,5903004.0
31548,5884826.0
31549,5789994.5
31550,5182545.0
31551,5938684.5
31552,7323065.0
31553,6341218.0
31554,8051946.5
31555,3904264.25
31556,7207593.0
31557,5958716.5
31558,9834546.0
31559,2742862.0
31560,7383852.0
31561,7089701.0
31562,37989624.0
31563,3894495.0
31564,8497027.0
31565,9355059.0
31566,5819939.0
31567,17425260.0
31568,6288631.0
31569,6727332.0
31570,7078682.0
31571,6319117.0
31572,3774069.25
31573,5618399.0
31574,11348071.0
31575,5685191.0
31576,6864480.0
31577,5008749.0
31578,8510368.0
31579,5549829.5
31580,7474190.0
31581,5550163.0
31582,6116170.5
31583,8593302.0
31584,4136454.75
31585,6812691.0
31586,12484236.0
31587,14280251.0
31588,9248750.0
31589,3564024.75
31590,5524098.0
31591,6582671.0
31592,7758568.0
31593,7468867.0
31594,8332298.0
31595,5499052.0
31596,3782977.0
31597,5645512.0
31598,3717766.0
31599,6413274.5
31600,7260853.5
31601,14586227.0
31602,5411629.0
31603,16251951.0
31604,4178729.25
31605,5176840.0
31606,6367603.5
31607,7496984.0
31608,5363681.0
31609,5622043.5
31610,7174476.0
31611,6173311.5
31612,5829871.5
31613,4955709.5
31614,15053493.0
31615,9822529.0
31616,11174565.0
31617,4514377.0
31618,7113723.5
31619,10192291.0
31620,4310726.5
31621,6591340.0
31622,31190342.0
31623,9862629.0
31624,5058220.5
31625,10128281.0
31626,5693921.0
31627,7664500.5
31628,11343721.0
31629,9837735.0
31630,3900192.75
31631,5907075.5
31632,18176170.0
31633,5245906.0
31634,8566684.0
31635,12882616.0
31636,5913354.5
31637,5656991.5
31638,7646562.5
31639,3753709.5
31640,11081071.0
31641,4077929.25
31642,3283361.5
31643,5611512.5
31644,10830739.0
31645,6122485.0
31646,8904621.0
31647,6798821.0
31648,11675070.0
31649,5891980.5
31650,6540326.5
31651,13166152.0
31652,5457788.0
31653,5483404.5
31654,5749321.0
31655,4235150.0
31656,22270036.0
31657,7393815.5
31658,4301897.0
31659,7678767.0
31660,5281905.0
31661,5283053.5
31662,6813113.5
31663,3980259.0
31664,3658885.0
31665,4254820.5
31666,5516333.0
31667,8181149.0
31668,11006462.0
31669,12623376.0
31670,6815648.0
31671,5757134.5
31672,8531886.0
31673,7611537.5
31674,8933234.0
31675,7754684.5
31676,7531022.0
31677,5036468.5
31678,5113415.5
31679,8346478.5
31680,7640169.5
31681,6390983.5
31682,3663808.25
31683,6816038.0
31684,5045367.0
31685,3714959.0
31686,12070631.0
31687,10641531.0
31688,10331039.0
31689,3864397.75
31690,7187186.5
31691,3872913.0
31692,4206201.0
31693,6474303.0
31694,6640300.5
31695,6917078.5
31696,3506006.75
31697,5086500.0
31698,3459646.0
31699,5626683.5
31700,5538953.0
31701,8914426.0
31702,5968772.0
31703,9169585.0
31704,6083193.5
31705,9513261.0
31706,5466080.5
31707,12096213.0
31708,8554626.0
31709,5152665.5
31710,11012089.0
31711,7822992.0
31712,7894619.0
31713,5768841.0
31714,5491537.0
31715,5162832.5
31716,5917388.0
31717,10455091.0
31718,4883338.0
31719,7495490.0
31720,4558857.0
31721,4645368.5
31722,5803384.0
31723,5651378.0
31724,6156168.0
31725,5126012.5
31726,12852012.0
31727,6273949.0
31728,4580975.0
31729,7171049.0
31730,3583010.5
31731,7264012.0
31732,7856607.0
31733,3531833.5
31734,4317375.0
31735,3037644.25
31736,6342004.5
31737,5328725.5
31738,5753555.5
31739,6175537.5
31740,7800806.0
31741,12094414.0
31742,12884607.0
31743,7720629.5
31744,4986215.5
31745,3752804.0
31746,9917598.0
31747,5082412.5
31748,17272778.0
31749,5680681.5
31750,9647162.0
31751,7961038.0
31752,4223771.0
31753,3828686.75
31754,8312670.0
31755,10970915.0
31756,2095535.75
31757,6192020.5
31758,6028777.5
31759,6445311.5
31760,6070872.0
31761,17666042.0
31762,2540865.75
31763,11420966.0
31764,6562075.0
31765,4021949.5
31766,8165762.0
31767,3817227.75
31768,6821389.5
31769,9556927.0
31770,3712037.25
31771,3993178.25
31772,8797439.0
31773,5652327.0
31774,6606406.0
31775,10445702.0
31776,2054124.625
31777,4254362.0
31778,10222175.0
31779,8664649.0
31780,6831096.0
31781,7470683.5
31782,5644817.5
31783,3903456.25
31784,5943931.5
31785,6352785.5
31786,4972881.0
31787,6873474.5
31788,5266011.0
31789,6075453.5
31790,3966867.0
31791,9052719.0
31792,7103893.5
31793,8218144.0
31794,6853674.0
31795,5797420.5
31796,5065901.5
31797,14736028.0
31798,8012015.5
31799,4080909.25
31800,5592680.0
31801,3507006.5
31802,6615245.0
31803,7803544.0
31804,5220911.5
31805,3580909.5
31806,7034931.0
31807,6690083.5
31808,8765799.0
31809,6605946.0
31810,3966246.5
31811,7304205.0
31812,6534005.0
31813,6433606.5
31814,5593981.5
31815,6076548.5
31816,4997660.5
31817,3535651.75
31818,6400413.0
31819,5971892.0
31820,10961377.0
31821,12443916.0
31822,5490688.5
31823,4943262.5
31824,3590936.5
31825,4841321.5
31826,6181671.5
31827,7790799.0
31828,5411670.5
31829,9100205.0
31830,6684643.5
31831,3349768.0
31832,12192248.0
31833,11821956.0
31834,6657903.0
31835,4683593.5
31836,7588778.5
31837,3526751.25
31838,8254039.5
31839,4764800.5
31840,9901721.0
31841,5124497.5
31842,7475872.0
31843,3747768.25
31844,6311143.0
31845,8723467.0
31846,4972881.0
31847,5011348.5
31848,5904620.0
31849,8915532.0
31850,6631320.5
31851,12029100.0
31852,6679004.0
31853,9682001.0
31854,6437976.5
31855,4751260.0
31856,5427719.0
31857,9291309.0
31858,11671129.0
31859,30659142.0
31860,6981196.5
31861,14406150.0
31862,7056560.5
31863,9881741.0
31864,3425005.75
31865,5210555.5
31866,3299111.75
31867,8094199.0
31868,5414143.0
31869,10003336.0
31870,3439293.0
31871,4846264.5
31872,11362777.0
31873,6300595.0
31874,5075558.5
31875,5742586.5
31876,5207987.0
31877,22497850.0
31878,3739895.5
31879,8540890.0
31880,10028457.0
31881,4678830.0
31882,15324243.0
31883,5069453.5
31884,5143097.0
31885,5722741.0
31886,8237439.0
31887,9306740.0
31888,4128320.75
31889,12098359.0
31890,4760858.0
31891,4047668.75
31892,3863086.0
31893,16444967.0
31894,7861846.0
31895,3584989.5
31896,3685447.75
31897,3607429.25
31898,4137433.25
31899,4175924.5
31900,5935151.5
31901,6993431.0
31902,6948450.5
31903,6442386.5
31904,4238091.0
31905,6882559.0
31906,4272524.5
31907,3837123.25
31908,3792462.75
31909,7565965.0
31910,4305550.0
31911,3967831.75
31912,6513704.0
31913,6818775.0
31914,6481389.0
31915,7325328.5
31916,4321985.0
31917,5615099.5
31918,4761012.0
31919,6640414.5
31920,3996774.75
31921,5145692.5
31922,6451744.0
31923,8637868.0
31924,10655668.0
31925,6634002.5
31926,8583539.0
31927,10834603.0
31928,6927284.5
31929,15010343.0
31930,7586455.5
31931,6413953.5
31932,8567240.0
31933,7549128.5
31934,5803129.0
31935,4965185.0
31936,3926885.75
31937,6420832.5
31938,5496132.0
31939,6024467.0
31940,7464730.0
31941,33125534.0
31942,5465340.5
31943,8304342.5
31944,4515621.5
31945,5695398.5
31946,10421503.0
31947,8371510.0
31948,6473914.0
31949,9643022.0
31950,12257653.0
31951,5634733.0
31952,5562700.5
31953,3780128.0
31954,10954459.0
31955,4934619.5
31956,8693867.0
31957,4396406.5
31958,4337126.0
31959,12452654.0
31960,6671543.0
31961,8450915.0
31962,4813643.5
31963,7450669.0
31964,4803229.0
31965,6142053.0
31966,13318404.0
31967,11514604.0
31968,7191499.0
31969,21905292.0
31970,5882279.0
31971,4011943.25
31972,5274817.0
31973,5056450.5
31974,7202116.5
31975,4065906.5
31976,4223876.0
31977,9125095.0
31978,4989655.0
31979,4512763.0
31980,4867088.5
31981,6176115.0
31982,8943634.0
31983,11749348.0
31984,7616482.5
31985,4900964.0
31986,4137962.0
31987,6257438.5
31988,7744079.5
31989,12926009.0
31990,3456737.25
31991,9831339.0
31992,4717631.5
31993,9508163.0
31994,6967355.5
31995,7150207.5
31996,11222924.0
31997,5421997.0
31998,3870025.75
31999,5492411.5
32000,6378282.0
32001,61244328.0
32002,21658596.0
32003,9725793.0
32004,6887667.5
32005,4809816.0
32006,15251375.0
32007,9817922.0
32008,6620755.0
32009,3848113.5
32010,7645527.0
32011,5061965.5
32012,1913696.25
32013,5618206.0
32014,5530249.5
32015,7348895.0
32016,6654297.5
32017,10319577.0
32018,6995018.5
32019,5969364.0
32020,5590099.5
32021,8134493.0
32022,5284605.5
32023,4026528.0
32024,5955654.0
32025,5543921.0
32026,4558313.5
32027,7636906.0
